item,count,mean_Openness,mean_Conscientiousness,mean_Extraversion,mean_Agreeableness,mean_Neuroticism
demon slayer mugen train,11,0.6931818181818182,0.5681818181818182,0.49772727272727285,0.7204545454545453,0.6977272727272728
porco rosso,15,0.8483333333333333,0.5283333333333332,0.6283333333333334,0.7400000000000001,0.7633333333333333
fly me to the moon,11,0.6954545454545454,0.6409090909090909,0.6295454545454545,0.7818181818181817,0.5227272727272728
amadeus,12,0.8916666666666667,0.6104166666666667,0.6124999999999999,0.7312500000000001,0.6645833333333333
gone with the wind,14,0.7125,0.6357142857142858,0.6589285714285714,0.7839285714285714,0.6017857142857143
decision to leave,13,0.8365384615384615,0.6019230769230769,0.5269230769230768,0.7057692307692308,0.7250000000000001
the taste of things,11,0.868181818181818,0.7068181818181819,0.5795454545454546,0.7931818181818181,0.5181818181818182
a simple favor,16,0.8156249999999999,0.69375,0.6765625,0.7421875,0.7265625
the good doctor ,13,0.7634615384615385,0.675,0.6057692307692307,0.7884615384615383,0.6173076923076922
vinland saga,20,0.8462500000000001,0.5362499999999999,0.51125,0.6575,0.68625
training day,14,0.794642857142857,0.6232142857142857,0.6142857142857142,0.6732142857142857,0.6928571428571428
the darkest minds,12,0.7312500000000001,0.5812499999999999,0.525,0.7583333333333333,0.7395833333333334
korea,562,0.752891459074733,0.6572508896797153,0.5936832740213522,0.725044483985765,0.6869217081850534
chef,18,0.8583333333333334,0.6486111111111111,0.6625,0.7291666666666667,0.6597222222222223
business proposal ,16,0.7484375,0.6124999999999999,0.546875,0.7140624999999999,0.7
bollywood,73,0.7931506849315069,0.6702054794520548,0.6633561643835616,0.7496575342465753,0.6472602739726028
tee yod,13,0.7750000000000001,0.6807692307692309,0.625,0.7673076923076922,0.6461538461538462
life,658,0.8145896656534954,0.6596504559270517,0.6356382978723404,0.7457066869300912,0.6400075987841946
the french dispatch,14,0.8660714285714286,0.5892857142857143,0.6464285714285716,0.75,0.7160714285714286
mascarade,15,0.8183333333333332,0.6416666666666665,0.68,0.7366666666666666,0.6916666666666665
jsp,11,0.7227272727272727,0.5772727272727273,0.5772727272727273,0.7045454545454546,0.6909090909090909
songbirds and snakes,857,0.7879813302217036,0.6474912485414236,0.6335180863477246,0.7408984830805133,0.6901691948658109
queen,299,0.794314381270903,0.6780936454849499,0.6264214046822743,0.7316053511705686,0.6556856187290969
quiz lady,13,0.8134615384615386,0.5980769230769231,0.6115384615384614,0.7,0.6346153846153846
zodiac,29,0.8086206896551722,0.6301724137931034,0.5853448275862069,0.7060344827586207,0.6655172413793105
creep,19,0.743421052631579,0.5894736842105263,0.5605263157894737,0.6842105263157895,0.7197368421052631
goodwill hunting ,12,0.8125,0.6104166666666667,0.6458333333333334,0.68125,0.6083333333333333
the apothecary diaries,14,0.7874999999999999,0.5892857142857143,0.5017857142857143,0.6321428571428571,0.7357142857142857
abigail,16,0.7453124999999999,0.5859375,0.5828125,0.71875,0.7390625
demolition,18,0.825,0.5972222222222222,0.5763888888888888,0.7222222222222222,0.6972222222222223
after sun,17,0.8529411764705881,0.6588235294117647,0.5617647058823529,0.6926470588235295,0.6985294117647058
darlings,25,0.8370000000000001,0.63,0.573,0.662,0.752
the big bang theory,14,0.8535714285714284,0.65,0.48392857142857143,0.75,0.6696428571428573
euphoria ,12,0.7312499999999998,0.5583333333333333,0.6520833333333333,0.6479166666666666,0.725
tumbbad,17,0.8455882352941175,0.6117647058823529,0.6426470588235295,0.6602941176470589,0.6632352941176471
je verrais toujours vos visages,18,0.8680555555555555,0.5805555555555556,0.6083333333333333,0.7555555555555554,0.7736111111111111
mean girl,555,0.7387387387387387,0.6145945945945946,0.6551801801801802,0.7034234234234233,0.711036036036036
legally blond,203,0.7593596059113299,0.6413793103448276,0.6501231527093594,0.7208128078817734,0.676600985221675
the virgin suicides ,11,0.859090909090909,0.5204545454545454,0.5090909090909091,0.7681818181818183,0.8045454545454546
outerbanks,16,0.69375,0.6609375,0.6296875,0.7250000000000001,0.6203125
incantation ,12,0.7645833333333333,0.6229166666666667,0.6395833333333333,0.7437499999999999,0.6416666666666666
thelma and louise,15,0.8999999999999999,0.5500000000000002,0.6349999999999999,0.7166666666666667,0.6950000000000001
glass onion ,28,0.8125,0.6223214285714286,0.6508928571428572,0.7366071428571429,0.6901785714285714
living,25,0.8519999999999999,0.6609999999999999,0.6240000000000001,0.72,0.6630000000000001
my happy marriage,27,0.7685185185185184,0.6555555555555556,0.5166666666666666,0.7083333333333334,0.7037037037037036
miracles from heaven,16,0.7171875,0.734375,0.6968749999999999,0.84375,0.5640625
la chimera,11,0.9,0.5954545454545455,0.5659090909090909,0.7840909090909091,0.734090909090909
 hours,37,0.7472972972972972,0.6547297297297298,0.643918918918919,0.727027027027027,0.6445945945945944
all about lily chou chou,16,0.8640625,0.5531250000000001,0.47968749999999993,0.690625,0.78125
free solo,12,0.8895833333333333,0.6749999999999999,0.5645833333333333,0.625,0.6750000000000002
greenland,12,0.7791666666666668,0.6687500000000001,0.6666666666666666,0.7812499999999999,0.6770833333333334
 th fail ,14,0.7642857142857142,0.7642857142857142,0.7428571428571429,0.7482142857142856,0.5482142857142858
the rise of gru,18,0.7444444444444446,0.6625,0.6180555555555555,0.7416666666666667,0.5694444444444445
满江红,11,0.7227272727272728,0.6499999999999999,0.5863636363636363,0.6886363636363636,0.5772727272727273
zombies ,15,0.7783333333333335,0.7366666666666667,0.6899999999999998,0.8300000000000001,0.69
elemental forces of nature,3,0.8166666666666668,0.45,0.47500000000000003,0.6916666666666668,0.8666666666666666
atl,72,0.8093750000000001,0.6555555555555556,0.6309027777777777,0.7437499999999999,0.609722222222222
drifting home,11,0.8113636363636363,0.6113636363636363,0.5340909090909091,0.7090909090909091,0.7272727272727274
will hunting,550,0.8189545454545454,0.6322727272727273,0.6636818181818182,0.7300454545454546,0.6388181818181818
animation,42,0.7648809523809523,0.6220238095238095,0.5869047619047619,0.7065476190476191,0.6803571428571429
violent night,11,0.7386363636363636,0.5909090909090908,0.5795454545454545,0.6840909090909091,0.6568181818181817
legend ,84,0.8041666666666666,0.6324404761904762,0.5788690476190476,0.7288690476190476,0.6517857142857142
the lord of the rings ,30,0.8149999999999998,0.6116666666666667,0.6116666666666666,0.6874999999999999,0.6666666666666665
kabir singh,16,0.7453124999999999,0.7296874999999999,0.66875,0.7250000000000001,0.6453125
deaths game,6,0.8208333333333333,0.5750000000000001,0.5,0.6291666666666667,0.6083333333333333
agak lain,13,0.7749999999999999,0.6192307692307691,0.5096153846153847,0.6788461538461538,0.7403846153846154
hamilton ,16,0.734375,0.6421875,0.6953125,0.7734375,0.625
malignant,18,0.8305555555555555,0.6472222222222221,0.5625,0.6625000000000001,0.6458333333333334
ant man and the wasp,23,0.7576086956521739,0.6967391304347825,0.6597826086956521,0.7456521739130434,0.6173913043478261
arm,155,0.7651612903225807,0.6359677419354839,0.6622580645161291,0.7309677419354838,0.6574193548387096
over the moon,12,0.75,0.6041666666666666,0.5895833333333333,0.75,0.7354166666666667
消失的她,12,0.7458333333333335,0.6270833333333333,0.6645833333333334,0.65625,0.6833333333333332
space jam,20,0.6862499999999999,0.64375,0.6962499999999999,0.66875,0.57375
paddington,35,0.7985714285714286,0.6392857142857143,0.7064285714285714,0.7678571428571429,0.6528571428571428
gotg,32,0.79921875,0.5984375,0.596875,0.6820312500000001,0.6828125
virgin river,13,0.7038461538461539,0.7730769230769231,0.6461538461538462,0.7384615384615384,0.5346153846153846
wizard of oz,16,0.8015625,0.6749999999999999,0.6671875,0.7765624999999999,0.7015625
crimson peak,13,0.8576923076923079,0.651923076923077,0.6269230769230769,0.675,0.7423076923076922
a haunting in venice ,11,0.8113636363636364,0.6499999999999999,0.5340909090909091,0.7772727272727272,0.7068181818181819
rambo,26,0.7932692307692307,0.6471153846153848,0.6125,0.6740384615384616,0.6586538461538461
the ministry of ungentlemanly warfare,11,0.8068181818181818,0.7477272727272726,0.6772727272727274,0.8363636363636364,0.4977272727272727
the wandering earth ,21,0.7619047619047619,0.5988095238095239,0.6190476190476191,0.7250000000000001,0.6380952380952382
godzilla x kong the new empire,10,0.7449999999999999,0.695,0.6375,0.7074999999999999,0.5050000000000001
soul surfer,16,0.6171875,0.684375,0.625,0.709375,0.65625
holidate,13,0.7,0.6942307692307691,0.575,0.75,0.6673076923076923
fury ,48,0.7979166666666666,0.6463541666666667,0.6213541666666668,0.728125,0.6734375
super bad,15,0.7133333333333333,0.58,0.6649999999999999,0.6649999999999999,0.67
midnight in paris,13,0.8653846153846152,0.6326923076923077,0.5769230769230769,0.6961538461538461,0.6903846153846153
i didnt ,36,0.7319444444444444,0.5666666666666667,0.5777777777777778,0.6840277777777778,0.6881944444444444
coherence,20,0.8337499999999999,0.625,0.6724999999999999,0.7175,0.6624999999999999
hi nanna ,18,0.7,0.6930555555555555,0.734722222222222,0.7,0.5874999999999999
haseen dilruba,15,0.76,0.6266666666666666,0.6733333333333335,0.735,0.6883333333333334
cocaine bear ,14,0.8250000000000001,0.5928571428571427,0.6553571428571429,0.7589285714285715,0.7392857142857142
the pianist ,12,0.8208333333333333,0.6083333333333333,0.5541666666666666,0.63125,0.7062499999999999
the boogeyman,15,0.7433333333333334,0.6383333333333334,0.5966666666666668,0.7416666666666666,0.6799999999999999
neighbors,16,0.6781249999999999,0.6234375,0.703125,0.6968749999999999,0.59375
bridesmaids,18,0.7944444444444444,0.6083333333333333,0.6666666666666665,0.7708333333333334,0.6916666666666668
how i met your mother,14,0.7357142857142857,0.6714285714285714,0.6678571428571428,0.692857142857143,0.6464285714285714
speed racer,11,0.8386363636363637,0.5886363636363637,0.6545454545454545,0.7113636363636363,0.656818181818182
black phone ,44,0.7238636363636363,0.5920454545454545,0.6221590909090908,0.728409090909091,0.7062499999999999
godzilla vs kong ,12,0.7020833333333334,0.6770833333333334,0.5937500000000001,0.7645833333333334,0.5916666666666667
documentaries ,26,0.760576923076923,0.6846153846153846,0.653846153846154,0.7519230769230768,0.6125
alice in borderland ,15,0.815,0.575,0.5316666666666667,0.6666666666666665,0.6666666666666666
my cousin vinny,11,0.8295454545454546,0.7022727272727273,0.7068181818181818,0.7136363636363637,0.525
tout sauf toi,13,0.7711538461538462,0.6076923076923078,0.6134615384615384,0.7326923076923078,0.7673076923076925
dont recall,11,0.834090909090909,0.725,0.6045454545454545,0.6931818181818182,0.5522727272727272
nerve,15,0.7949999999999998,0.6016666666666666,0.64,0.655,0.7250000000000001
my big fat greek wedding ,13,0.7480769230769232,0.7269230769230769,0.7230769230769231,0.8173076923076923,0.5538461538461538
the mother ,12,0.7416666666666666,0.71875,0.6916666666666668,0.8416666666666667,0.5958333333333333
forgotten ,24,0.7604166666666666,0.5885416666666666,0.5666666666666667,0.7041666666666666,0.71875
winnie the pooh blood and honey,7,0.775,0.6,0.6214285714285713,0.6857142857142856,0.6571428571428573
imitation game,55,0.8054545454545455,0.6740909090909089,0.6236363636363635,0.6999999999999998,0.6377272727272729
dunki ,13,0.7192307692307693,0.7019230769230771,0.7192307692307691,0.7115384615384616,0.6153846153846153
to all the boys,189,0.718915343915344,0.6125661375661376,0.6494708994708994,0.7238095238095237,0.7156084656084656
welcome to samdal ri,11,0.7772727272727273,0.7022727272727273,0.6568181818181819,0.6863636363636363,0.6863636363636364
kho gaye hum kaha,47,0.775531914893617,0.6505319148936171,0.6829787234042553,0.7659574468085105,0.6686170212765957
avatar the way of the water ,8,0.784375,0.6375,0.546875,0.81875,0.8031249999999999
aot,14,0.775,0.6464285714285715,0.5625,0.6464285714285716,0.7428571428571429
girl interupted,9,0.7944444444444444,0.5527777777777777,0.5583333333333333,0.7611111111111111,0.8555555555555556
montecristo,161,0.8045031055900621,0.6079192546583851,0.6259316770186336,0.7509316770186335,0.6909937888198758
pricilla,26,0.7413461538461538,0.6230769230769231,0.6971153846153848,0.7,0.6932692307692307
chucky,24,0.725,0.6062500000000001,0.6145833333333334,0.6510416666666666,0.709375
saving private ryan ,11,0.7545454545454546,0.6250000000000001,0.6681818181818181,0.6749999999999999,0.6636363636363638
sherlock,84,0.8196428571428569,0.6559523809523811,0.5535714285714286,0.6264880952380952,0.6499999999999998
the braid,11,0.8886363636363636,0.6136363636363636,0.5272727272727272,0.825,0.8068181818181818
grey man,31,0.75,0.6475806451612903,0.6298387096774192,0.6846774193548386,0.6459677419354839
equaliser ,14,0.7535714285714287,0.7196428571428571,0.6517857142857143,0.7357142857142858,0.6464285714285715
飞驰人生,12,0.68125,0.6041666666666666,0.69375,0.7145833333333335,0.5854166666666667
fantastic mr fox ,9,0.836111111111111,0.5083333333333333,0.6444444444444445,0.6972222222222223,0.7638888888888888
spiderman miles morales,9,0.6916666666666667,0.586111111111111,0.5833333333333334,0.6611111111111111,0.6361111111111111
american beauty,13,0.8865384615384616,0.5999999999999999,0.6346153846153845,0.6596153846153846,0.6673076923076924
the heat,16,0.7,0.6265625,0.5984375,0.7828124999999999,0.7093750000000001
nill,20,0.77625,0.6649999999999999,0.57625,0.7224999999999999,0.6675
hazbin hotel,12,0.7104166666666666,0.5041666666666668,0.6166666666666666,0.7166666666666667,0.6833333333333332
les miserables,14,0.8178571428571428,0.6517857142857143,0.5660714285714287,0.775,0.6392857142857143
transformer rise of the beast,3,0.6666666666666666,0.6,0.5583333333333333,0.6916666666666665,0.6750000000000002
the terminal,12,0.7937500000000001,0.6166666666666666,0.6541666666666667,0.7645833333333334,0.6166666666666667
ready player one ,12,0.7416666666666667,0.575,0.5166666666666666,0.6791666666666667,0.6916666666666665
hot rod,14,0.8250000000000001,0.6321428571428571,0.6821428571428572,0.7678571428571429,0.6214285714285713
extraordinary attorney woo,12,0.7979166666666666,0.6083333333333333,0.5958333333333334,0.7166666666666667,0.7062499999999999
bojack horseman,16,0.8578125,0.5703125,0.6484375,0.66875,0.70625
fightclub,10,0.8225,0.59,0.6300000000000001,0.5850000000000001,0.715
ginny and georgia,19,0.7092105263157894,0.6434210526315789,0.5802631578947368,0.7842105263157894,0.6763157894736843
woman of the hour,11,0.8886363636363637,0.6795454545454546,0.6863636363636364,0.7795454545454544,0.6636363636363636
marry me,15,0.7400000000000001,0.7150000000000001,0.6333333333333333,0.7983333333333332,0.5849999999999999
the snow society,15,0.8383333333333333,0.6916666666666667,0.6566666666666666,0.8233333333333331,0.6100000000000001
my octopus teacher,12,0.8708333333333332,0.6750000000000002,0.5937500000000001,0.775,0.6249999999999999
requiem for a dream ,12,0.8708333333333332,0.5583333333333333,0.5645833333333334,0.6520833333333333,0.7812499999999999
elite,26,0.7605769230769232,0.6211538461538461,0.5932692307692308,0.6730769230769231,0.6173076923076923
atonement ,12,0.8708333333333332,0.5625,0.6666666666666666,0.69375,0.69375
the amazing spiderman ,7,0.725,0.6035714285714286,0.5249999999999999,0.6785714285714286,0.7392857142857142
happy gilmore ,10,0.6024999999999999,0.7,0.61,0.6675,0.6275
rocky aur rani ki prem kahaani,11,0.7840909090909091,0.6000000000000001,0.6181818181818182,0.6613636363636363,0.6840909090909091
goonies,31,0.8129032258064516,0.6330645161290324,0.6499999999999999,0.735483870967742,0.6580645161290322
peaky blinder,122,0.7747950819672131,0.6926229508196722,0.6168032786885246,0.6901639344262296,0.6182377049180328
little woman ,13,0.8096153846153846,0.5865384615384616,0.5538461538461539,0.7615384615384614,0.7326923076923078
point break,17,0.7455882352941176,0.6941176470588235,0.6705882352941176,0.7529411764705882,0.6323529411764706
pemandi jenazah,13,0.7346153846153847,0.6961538461538461,0.7000000000000001,0.6807692307692308,0.6807692307692308
the untamed,17,0.7720588235294118,0.5661764705882353,0.5191176470588236,0.6617647058823528,0.7029411764705882
my name ,28,0.8080357142857143,0.6071428571428571,0.5553571428571428,0.7517857142857143,0.6964285714285714
captain america the winter soldier,2,0.5125,0.6625000000000001,0.5,0.6375,0.75
pretty little liars,10,0.6625,0.5675000000000001,0.5750000000000001,0.7375,0.6799999999999999
gone girl ,11,0.818181818181818,0.6727272727272727,0.6545454545454544,0.7295454545454544,0.7181818181818181
succession,12,0.8083333333333332,0.6166666666666667,0.5833333333333334,0.6333333333333333,0.6145833333333334
ride your wave,13,0.8692307692307693,0.5750000000000001,0.5615384615384614,0.7288461538461539,0.7769230769230769
whale,156,0.851923076923077,0.6519230769230768,0.6354166666666666,0.7360576923076924,0.6565705128205129
film korea,14,0.7160714285714285,0.5946428571428573,0.5303571428571429,0.642857142857143,0.7160714285714285
big short,71,0.8049295774647887,0.731338028169014,0.6795774647887324,0.6661971830985914,0.5316901408450705
big,428,0.7889602803738318,0.6596378504672898,0.6138434579439251,0.7171144859813083,0.6304322429906541
hometown cha cha cha,10,0.7324999999999999,0.64,0.5375000000000001,0.7250000000000001,0.7825
love and basketball ,10,0.69,0.6900000000000001,0.6525000000000001,0.8074999999999999,0.7024999999999999
hidden strike,13,0.7461538461538461,0.6230769230769231,0.6480769230769231,0.7307692307692307,0.6173076923076923
bmf,14,0.7964285714285715,0.7089285714285715,0.6875000000000001,0.7839285714285713,0.5678571428571428
cast away,11,0.7727272727272727,0.6613636363636364,0.5386363636363636,0.7000000000000001,0.6181818181818183
hustle ,12,0.6895833333333333,0.6666666666666666,0.7208333333333333,0.7354166666666667,0.5520833333333334
i do not know ,9,0.7833333333333332,0.6416666666666666,0.6361111111111111,0.7555555555555555,0.6527777777777778
do not remember ,24,0.7916666666666666,0.63125,0.5916666666666667,0.7604166666666666,0.6375000000000001
rustin,11,0.8727272727272727,0.7659090909090908,0.7000000000000001,0.7931818181818181,0.5
caroline,14,0.8214285714285714,0.5892857142857143,0.5732142857142859,0.6910714285714284,0.7607142857142856
rear window,11,0.884090909090909,0.6931818181818181,0.625,0.6886363636363636,0.6909090909090909
cinema paradiso,14,0.8857142857142856,0.6267857142857144,0.6803571428571429,0.7839285714285714,0.6732142857142858
diambang kematian,12,0.7104166666666666,0.6625,0.6354166666666666,0.7020833333333334,0.7333333333333333
evangelion,67,0.8451492537313434,0.5671641791044776,0.512313432835821,0.6634328358208955,0.7555970149253731
marry my dead body,11,0.8409090909090909,0.6181818181818182,0.5818181818181819,0.709090909090909,0.7136363636363637
creator,176,0.8265625,0.6366477272727272,0.6072443181818182,0.7255681818181818,0.6294034090909091
the croods,12,0.7604166666666666,0.6458333333333334,0.5520833333333334,0.7583333333333332,0.6312500000000001
pineapple express,18,0.825,0.5375000000000001,0.6236111111111112,0.7541666666666667,0.7166666666666667
everywhere everything all at once,7,0.8714285714285713,0.6107142857142857,0.5928571428571429,0.7142857142857142,0.6678571428571428
guardian of galaxy ,18,0.7749999999999999,0.6277777777777778,0.65,0.7124999999999999,0.6541666666666667
silo,15,0.8150000000000001,0.6316666666666666,0.6516666666666667,0.67,0.63
taylor swift,160,0.7390625,0.65796875,0.649375,0.75046875,0.68078125
gossip girl ,11,0.7204545454545455,0.6454545454545454,0.6136363636363636,0.6409090909090908,0.6522727272727272
irugapatru,16,0.7828125,0.6468750000000001,0.6156249999999999,0.6921875,0.6109375
any,4093,0.7176581969215734,0.65898485218666,0.6683667236745663,0.745492303933545,0.6581480576594185
halloween ends,11,0.7181818181818181,0.6295454545454544,0.6386363636363637,0.7,0.6772727272727272
httyd,11,0.8136363636363636,0.5431818181818181,0.5909090909090909,0.6659090909090908,0.75
mcfarland,17,0.7323529411764705,0.6926470588235294,0.5779411764705882,0.723529411764706,0.623529411764706
 a space odyssey ,11,0.8454545454545453,0.5340909090909092,0.55,0.640909090909091,0.7159090909090908
margin call,12,0.8104166666666665,0.7374999999999999,0.6270833333333333,0.725,0.5583333333333332
taare zameen par,15,0.8383333333333333,0.5833333333333334,0.5616666666666668,0.7616666666666666,0.65
the society of snow,11,0.8181818181818182,0.6613636363636364,0.5863636363636363,0.6863636363636363,0.6113636363636362
black clover ,35,0.7821428571428571,0.6085714285714285,0.5521428571428572,0.7285714285714288,0.7221428571428571
normal people,11,0.7749999999999999,0.6272727272727273,0.575,0.759090909090909,0.6431818181818182
ultraman rising,8,0.79375,0.5375000000000001,0.55,0.740625,0.665625
lady bird ,12,0.8999999999999999,0.6437499999999999,0.5833333333333333,0.6333333333333333,0.7770833333333332
praise this,12,0.7999999999999999,0.6062500000000001,0.5479166666666666,0.8458333333333332,0.7458333333333335
jatuh cinta seperti di film film,10,0.74,0.705,0.61,0.695,0.6849999999999999
civil war ,11,0.7749999999999999,0.6045454545454546,0.6068181818181818,0.7136363636363636,0.6068181818181819
bleach,14,0.7553571428571428,0.5839285714285715,0.5660714285714287,0.6607142857142856,0.705357142857143
laila majnu ,11,0.7181818181818183,0.5954545454545456,0.6477272727272728,0.759090909090909,0.6840909090909091
book of eli,19,0.7460526315789473,0.6381578947368421,0.6157894736842104,0.7407894736842104,0.6118421052631579
good doctor,54,0.7782407407407409,0.7374999999999998,0.6342592592592591,0.7662037037037038,0.5828703703703704
almost famous ,10,0.8524999999999998,0.6425000000000001,0.6849999999999999,0.6199999999999999,0.6525000000000001
grease ,10,0.6525,0.5575,0.72,0.6775,0.6924999999999999
detachment,18,0.8527777777777779,0.5486111111111112,0.5527777777777778,0.6652777777777779,0.7208333333333333
wall e,9,0.711111111111111,0.6194444444444444,0.5416666666666666,0.7083333333333333,0.6333333333333333
chinatown,12,0.9020833333333335,0.6916666666666668,0.6375,0.69375,0.49791666666666673
polar express,27,0.7537037037037038,0.6333333333333334,0.562037037037037,0.774074074074074,0.6555555555555557
mimi,10,0.7225,0.6275,0.6500000000000001,0.725,0.7249999999999999
không nhớ,13,0.769230769230769,0.6269230769230769,0.6096153846153846,0.6826923076923077,0.6826923076923077
siksa neraka,12,0.7854166666666665,0.6291666666666668,0.68125,0.6479166666666666,0.7166666666666668
house of cards,13,0.8480769230769231,0.6019230769230769,0.5961538461538463,0.648076923076923,0.6288461538461539
elements ,13,0.8346153846153845,0.6346153846153846,0.6730769230769231,0.7519230769230768,0.675
insidious red door,10,0.7125,0.6050000000000001,0.5599999999999999,0.7575000000000001,0.72
taken ,12,0.6416666666666665,0.65,0.6458333333333333,0.7291666666666666,0.6354166666666666
malbat,65,0.75,0.6919230769230769,0.6315384615384615,0.7373076923076921,0.6473076923076923
sorry to bother you,11,0.8295454545454546,0.6818181818181818,0.618181818181818,0.7477272727272727,0.7181818181818183
tiger,84,0.7345238095238096,0.6520833333333333,0.6482142857142857,0.7247023809523809,0.65
avatar the last air bender,16,0.7703125,0.7015624999999999,0.5171874999999999,0.721875,0.7218749999999999
xx,54,0.7939814814814814,0.6296296296296295,0.6212962962962963,0.7060185185185185,0.664351851851852
castle in the sky,14,0.8624999999999999,0.6285714285714284,0.6089285714285715,0.6767857142857142,0.7178571428571429
transformers rise of the beasts ,9,0.7138888888888889,0.5666666666666667,0.5277777777777778,0.7749999999999999,0.6999999999999998
kingdom of heaven ,10,0.7500000000000001,0.6849999999999999,0.645,0.7375,0.6575
thor love and thunder ,9,0.7888888888888889,0.5416666666666666,0.5722222222222223,0.6499999999999999,0.6972222222222223
o things i hate about you,10,0.7000000000000001,0.6125,0.6024999999999998,0.7949999999999999,0.6625
spirited,277,0.8215703971119133,0.613898916967509,0.5739169675090252,0.730595667870036,0.6982851985559567
fried green tomatoes ,10,0.8174999999999999,0.48999999999999994,0.5075000000000001,0.7799999999999999,0.7875
pixels,15,0.7599999999999999,0.6099999999999999,0.6549999999999998,0.7116666666666667,0.6683333333333333
avangers,19,0.7697368421052632,0.6539473684210527,0.6210526315789474,0.7407894736842104,0.6342105263157896
skyfall,14,0.7,0.7160714285714286,0.6035714285714285,0.6357142857142858,0.6339285714285714
the help ,12,0.7749999999999999,0.6229166666666667,0.5812500000000002,0.7624999999999998,0.6895833333333333
hubie halloween,14,0.7767857142857142,0.617857142857143,0.6232142857142857,0.7482142857142857,0.7446428571428572
summer ghost,16,0.8109375,0.578125,0.6000000000000001,0.6609375,0.7359374999999999
the last unicorn,11,0.884090909090909,0.6818181818181818,0.6136363636363636,0.8204545454545453,0.7636363636363637
raya and the last dragon ,10,0.7725000000000001,0.63,0.625,0.76,0.665
a star is born ,10,0.7625,0.71,0.7475,0.7775,0.6025
monsters,86,0.7517441860465117,0.6209302325581395,0.5953488372093024,0.7252906976744187,0.6630813953488371
man on fire,14,0.755357142857143,0.6946428571428572,0.6321428571428571,0.8017857142857144,0.6607142857142857
the lost city,16,0.73125,0.6140625000000001,0.5984375,0.7078125,0.640625
no way home ,48,0.7557291666666667,0.6104166666666667,0.6151041666666667,0.71875,0.6640625
insideout ,9,0.7916666666666666,0.5805555555555555,0.5583333333333333,0.6861111111111112,0.5777777777777778
the death of stalin,12,0.8375,0.5937499999999999,0.6145833333333334,0.6270833333333333,0.7125
didnt,78,0.7368589743589743,0.5852564102564103,0.5589743589743589,0.6743589743589743,0.6637820512820514
bridge of spies,11,0.8045454545454546,0.765909090909091,0.6227272727272727,0.7181818181818181,0.5409090909090909
marie antoinette,19,0.9223684210526315,0.5934210526315791,0.638157894736842,0.6842105263157895,0.7605263157894736
the adam project ,10,0.835,0.595,0.6,0.78,0.6950000000000001
batang quiapo,11,0.6863636363636364,0.6954545454545454,0.65,0.6590909090909091,0.6454545454545454
لا يوجد,17,0.7044117647058824,0.6323529411764707,0.623529411764706,0.726470588235294,0.6794117647058823
gardians of the galaxy ,16,0.8187500000000001,0.6078125000000001,0.5687500000000001,0.7671874999999999,0.6171875
lord of the ring,693,0.8108585858585858,0.6427849927849928,0.5961038961038961,0.7214646464646464,0.658044733044733
matilda the musical,13,0.7403846153846154,0.5192307692307693,0.5153846153846153,0.7442307692307693,0.7153846153846153
field of dreams,11,0.665909090909091,0.7909090909090909,0.5613636363636364,0.7772727272727272,0.6068181818181819
fast and furious tokyo drift,12,0.7062499999999999,0.6479166666666666,0.65625,0.7062499999999999,0.6
the theory of everything,17,0.851470588235294,0.7602941176470589,0.5558823529411765,0.6911764705882353,0.6455882352941176
hello ghost,14,0.7625,0.6107142857142859,0.5964285714285714,0.65,0.7071428571428572
spider man far from home,13,0.7442307692307691,0.7057692307692308,0.698076923076923,0.7846153846153846,0.5692307692307692
tusk,12,0.8020833333333334,0.6145833333333334,0.5270833333333332,0.7604166666666665,0.65625
the flash ,11,0.6772727272727272,0.6749999999999999,0.6318181818181818,0.7159090909090909,0.5977272727272728
just go with it ,11,0.6931818181818181,0.6772727272727272,0.7272727272727272,0.7704545454545454,0.625
upgraded ,11,0.7113636363636364,0.6795454545454546,0.6727272727272727,0.7863636363636363,0.6681818181818181
menu,254,0.8468503937007875,0.6122047244094488,0.6227362204724409,0.7176181102362205,0.7071850393700787
intersteller ,11,0.7409090909090907,0.6613636363636364,0.6613636363636364,0.7613636363636362,0.5863636363636364
virgin suicides,50,0.8109999999999999,0.539,0.534,0.6775,0.8260000000000002
liverleaf,16,0.8078124999999999,0.5890625,0.484375,0.6265625,0.7375
jennifers body ,2,0.7875,0.6375,0.7,0.5625,0.8625
quantumania,59,0.7601694915254237,0.6826271186440678,0.6194915254237289,0.7258474576271186,0.6008474576271187
god father,25,0.774,0.696,0.653,0.662,0.6140000000000001
captain marvel,15,0.7466666666666665,0.7500000000000001,0.59,0.7466666666666666,0.6116666666666666
the hunger games catching fire,3,0.6,0.6416666666666667,0.6583333333333333,0.7166666666666667,0.7666666666666666
mashle,17,0.775,0.5882352941176471,0.5073529411764706,0.6926470588235293,0.7382352941176471
anna,312,0.7741185897435897,0.6603365384615385,0.657051282051282,0.7284455128205127,0.6514423076923077
mr fantastic fox,5,0.8150000000000001,0.45499999999999996,0.6050000000000001,0.66,0.82
fast and furious  ,3,0.8250000000000001,0.7833333333333333,0.75,0.7666666666666666,0.5083333333333333
superman,19,0.781578947368421,0.630263157894737,0.6486842105263158,0.7210526315789473,0.6657894736842105
supernatural,25,0.7759999999999999,0.674,0.6190000000000001,0.693,0.6659999999999999
